,Links,Qiymetler,Valyuta,Yer,Məlumat,Paylaşılma vaxtı,Scrape Vaxtı,Təmirli?,Çıxarış?,Ipoteka?
3520,https://bina.az/items/3370291,216 900,AZN,Nəriman Nərimanov m.,"3 otaqlı
105 m²
6/17 mərtəbə","Bakı, dünən 00:44",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka var
3521,https://bina.az/items/3370290,240 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
150 m²
17/19 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3522,https://bina.az/items/3370287,208 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
100 m²
2/8 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3523,https://bina.az/items/3370255,600 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
181 m²
4/9 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3524,https://bina.az/items/3319905,290 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
168 m²
5/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3525,https://bina.az/items/3370182,340 000,AZN,Gənclik m.,"3 otaqlı
140 m²
7/14 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3526,https://bina.az/items/3358203,176 900,AZN,Nərimanov r.,"2 otaqlı
80 m²
7/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3527,https://bina.az/items/3347766,146 000,AZN,28 May m.,"2 otaqlı
67 m²
12/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3528,https://bina.az/items/2874388,1 900 000,AZN,Gənclik m.,"12 otaqlı
800 m²
4/4 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3529,https://bina.az/items/3370164,330 000,AZN,Nərimanov r.,"3 otaqlı
165.2 m²
7/15 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka var
3530,https://bina.az/items/3370107,215 000,AZN,Nərimanov r.,"2 otaqlı
81 m²
9/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3531,https://bina.az/items/3089899,312 000,AZN,Nərimanov r.,"3 otaqlı
125 m²
4/10 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3532,https://bina.az/items/3303674,154 500,AZN,Nəriman Nərimanov m.,"2 otaqlı
70 m²
2/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3533,https://bina.az/items/3225765,194 000,AZN,Gənclik m.,"2 otaqlı
85 m²
5/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3534,https://bina.az/items/3370098,145 000,AZN,Nərimanov r.,"2 otaqlı
53.5 m²
4/15 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3535,https://bina.az/items/3224304,135 000,AZN,Nərimanov r.,"2 otaqlı
62 m²
3/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3536,https://bina.az/items/3370064,239 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
90 m²
10/19 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3537,https://bina.az/items/3229199,270 000,AZN,28 May m.,"3 otaqlı
140 m²
14/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3538,https://bina.az/items/3324765,285 000,AZN,Nərimanov r.,"3 otaqlı
126 m²
11/21 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3539,https://bina.az/items/3369985,189 000,AZN,Nərimanov r.,"2 otaqlı
80 m²
12/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3540,https://bina.az/items/3369977,119 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
45 m²
5/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3541,https://bina.az/items/3298868,270 000,AZN,Nərimanov r.,"3 otaqlı
140 m²
10/21 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3542,https://bina.az/items/3369958,220 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
97 m²
5/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3543,https://bina.az/items/3369955,163 000,AZN,Gənclik m.,"3 otaqlı
71 m²
10/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3544,https://bina.az/items/3369925,208 000,AZN,28 May m.,"3 otaqlı
103 m²
8/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3545,https://bina.az/items/3369915,195 000,AZN,Gənclik m.,"2 otaqlı
85 m²
3/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3546,https://bina.az/items/3300509,160 000,AZN,Gənclik m.,"2 otaqlı
58 m²
8/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3547,https://bina.az/items/3296506,300 000,AZN,Nərimanov r.,"4 otaqlı
180 m²
2/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3548,https://bina.az/items/3097829,345 000,AZN,Nərimanov r.,"3 otaqlı
160 m²
15/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3549,https://bina.az/items/3369877,310 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
8/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3550,https://bina.az/items/3369880,320 000,AZN,Nərimanov r.,"3 otaqlı
158 m²
7/13 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3551,https://bina.az/items/3369864,165 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
66 m²
4/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3552,https://bina.az/items/3369831,219 500,AZN,Nəriman Nərimanov m.,"3 otaqlı
102 m²
6/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka var
3553,https://bina.az/items/3369772,147 000,AZN,28 May m.,"2 otaqlı
70 m²
12/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3554,https://bina.az/items/3369742,240 000,AZN,Nərimanov r.,"3 otaqlı
146 m²
17/19 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3555,https://bina.az/items/3131758,275 000,AZN,Nərimanov r.,"4 otaqlı
165 m²
3/14 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3556,https://bina.az/items/2968896,450 000,AZN,Gənclik m.,"4 otaqlı
200 m²
5/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3557,https://bina.az/items/3368508,178 000,AZN,Nərimanov r.,"2 otaqlı
67 m²
9/19 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3558,https://bina.az/items/3369628,312 000,AZN,Nərimanov r.,"3 otaqlı
132 m²
4/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3559,https://bina.az/items/3369600,310 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
127 m²
6/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3560,https://bina.az/items/3369575,210 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
16/20 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3561,https://bina.az/items/3369579,239 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
90 m²
10/19 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3562,https://bina.az/items/3369530,299 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
129 m²
7/16 mərtəbə","Bakı, 04 aprel 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3563,https://bina.az/items/3369526,230 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
100 m²
12/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3564,https://bina.az/items/3347884,255 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
98 m²
13/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3565,https://bina.az/items/3369489,235 000,AZN,Nərimanov r.,"3 otaqlı
115 m²
14/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3566,https://bina.az/items/3369400,195 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
85.5 m²
3/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka var
3567,https://bina.az/items/3327402,217 000,AZN,Gənclik m.,"3 otaqlı
115 m²
14/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3568,https://bina.az/items/3327677,145 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
75 m²
7/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3569,https://bina.az/items/3326246,300 000,AZN,8 Noyabr m.,"3 otaqlı
157 m²
6/6 mərtəbə","Bakı, 09 aprel 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3570,https://bina.az/items/3327431,239 800,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
2/19 mərtəbə","Bakı, 28 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3571,https://bina.az/items/3324266,149 000,AZN,8 Noyabr m.,"2 otaqlı
70 m²
4/21 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3572,https://bina.az/items/3362988,165 000,AZN,Gənclik m.,"2 otaqlı
71 m²
4/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3573,https://bina.az/items/3180976,370 000,AZN,Nərimanov r.,"4 otaqlı
178 m²
15/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3574,https://bina.az/items/3369225,240 000,AZN,Gənclik m.,"3 otaqlı
146 m²
17/19 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3575,https://bina.az/items/3369132,265 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
5/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3576,https://bina.az/items/3301399,160 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
58 m²
8/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3577,https://bina.az/items/3369090,345 000,AZN,Nərimanov r.,"2 otaqlı
100 m²
3/8 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3578,https://bina.az/items/3369064,650 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
250 m²
13/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3579,https://bina.az/items/3369042,150 000,AZN,Nərimanov r.,"2 otaqlı
55 m²
10/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3580,https://bina.az/items/3297876,240 000,AZN,Nərimanov r.,"3 otaqlı
146 m²
17/19 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3581,https://bina.az/items/3369011,375 000,AZN,Nərimanov r.,"3 otaqlı
160 m²
7/22 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3582,https://bina.az/items/3368999,265 000,AZN,Nərimanov r.,"3 otaqlı
120 m²
9/9 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3583,https://bina.az/items/3368910,195 000,AZN,Gənclik m.,"2 otaqlı
85 m²
10/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3584,https://bina.az/items/3315883,265 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
135 m²
5/19 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3585,https://bina.az/items/3368905,129 500,AZN,28 May m.,"3 otaqlı
109 m²
11/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3586,https://bina.az/items/3368892,205 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
70 m²
9/18 mərtəbə","Bakı, 29 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3587,https://bina.az/items/3360899,128 000,AZN,Bakmil m.,"2 otaqlı
65 m²
3/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3588,https://bina.az/items/3224974,265 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
100 m²
13/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3589,https://bina.az/items/3302422,267 000,AZN,Nərimanov r.,"3 otaqlı
102 m²
5/19 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3590,https://bina.az/items/3368765,310 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
128 m²
6/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3591,https://bina.az/items/3298091,84 000,AZN,Nərimanov r.,"1 otaqlı
53.7 m²
10/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3592,https://bina.az/items/3368690,145 000,AZN,Nərimanov r.,"2 otaqlı
56 m²
7/15 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3593,https://bina.az/items/3172563,205 000,AZN,Gənclik m.,"3 otaqlı
100 m²
3/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3594,https://bina.az/items/3368637,226 000,AZN,Nərimanov r.,"3 otaqlı
118 m²
10/20 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3595,https://bina.az/items/2856496,380 000,AZN,Nərimanov r.,"4 otaqlı
175 m²
3/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3596,https://bina.az/items/3169578,245 000,AZN,Nərimanov r.,"3 otaqlı
136 m²
15/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3597,https://bina.az/items/3357562,261 999,AZN,Nəriman Nərimanov m.,"3 otaqlı
104 m²
10/14 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3598,https://bina.az/items/3293210,271 500,AZN,Nəriman Nərimanov m.,"4 otaqlı
215 m²
6/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3599,https://bina.az/items/3242536,230 000,AZN,8 Noyabr m.,"2 otaqlı
107.7 m²
12/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3600,https://bina.az/items/3229783,152 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
87 m²
10/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3601,https://bina.az/items/3368446,650 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
221 m²
14/17 mərtəbə","Bakı, 27 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3602,https://bina.az/items/3315910,515 000,AZN,Nərimanov r.,"4 otaqlı
270 m²
4/13 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3603,https://bina.az/items/3368410,225 000,AZN,Koroğlu m.,"3 otaqlı
153 m²
10/13 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka var
3604,https://bina.az/items/2998136,950 000,AZN,Nərimanov r.,"8 otaqlı
530 m²
17/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3605,https://bina.az/items/3368394,145 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
58 m²
8/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3606,https://bina.az/items/3368302,179 000,AZN,Nərimanov r.,"2 otaqlı
69 m²
15/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3607,https://bina.az/items/3299751,960 000,AZN,Nəriman Nərimanov m.,"5 otaqlı
300 m²
4/9 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3608,https://bina.az/items/3285594,292 000,AZN,Nərimanov r.,"3 otaqlı
157 m²
15/17 mərtəbə","Bakı, 28 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3609,https://bina.az/items/3280989,192 000,AZN,Gənclik m.,"2 otaqlı
85 m²
3/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3610,https://bina.az/items/3366444,165 000,AZN,Nərimanov r.,"2 otaqlı
75 m²
7/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3611,https://bina.az/items/3362365,334 000,AZN,Gənclik m.,"3 otaqlı
145 m²
5/18 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3612,https://bina.az/items/3173748,245 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
118 m²
16/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3613,https://bina.az/items/3115206,350 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
150 m²
11/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3614,https://bina.az/items/3173791,350 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
170 m²
9/16 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3615,https://bina.az/items/3368186,115 000,AZN,Nərimanov r.,"1 otaqlı
56 m²
16/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3616,https://bina.az/items/3368123,209 999,AZN,Nəriman Nərimanov m.,"3 otaqlı
130 m²
16/20 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka var
3617,https://bina.az/items/3368112.html,285 000,AZN,Nərimanov r.,"3 otaqlı
206 m²
8/16 mərtəbə","Bakı, 27 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3618,https://bina.az/items/3368090,271 999,AZN,Gənclik m.,"4 otaqlı
215 m²
6/17 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka var
3619,https://bina.az/items/3367989,198 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
68 m²
9/18 mərtəbə","Bakı, dünən 02:19",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3620,https://bina.az/items/3102200,320 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
168 m²
10/16 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3621,https://bina.az/items/3103468,250 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
128 m²
14/19 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka var
3622,https://bina.az/items/3051579,400 000,AZN,Nərimanov r.,"5 otaqlı
228 m²
9/18 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:24,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3623,https://bina.az/items/3363012,209 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
103 m²
7/16 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:24,Təmirli,Çıxarış var,İpoteka yoxdur
3624,https://bina.az/items/3367804,270 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
100.9 m²
16/17 mərtəbə","Bakı, 09 aprel 2023",16/04/2023 23:25,Təmirli deyil,Çıxarış var,İpoteka var
3625,https://bina.az/items/3208697,265 000,AZN,Gənclik m.,"3 otaqlı
130 m²
11/12 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli deyil,Çıxarış var,İpoteka var
3626,https://bina.az/items/3366456,138 000,AZN,Dərnəgül m.,"2 otaqlı
62 m²
3/17 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka yoxdur
3627,https://bina.az/items/3156372,260 000,AZN,Nərimanov r.,"3 otaqlı
120 m²
19/19 mərtəbə","Bakı, bugün 16:09",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka var
3628,https://bina.az/items/3176678,261 000,AZN,Koroğlu m.,"4 otaqlı
180 m²
10/12 mərtəbə","Bakı, bugün 16:06",16/04/2023 23:25,Təmirli deyil,Çıxarış var,İpoteka var
3629,https://bina.az/items/3156718,85 000,AZN,Nərimanov r.,"1 otaqlı
73 m²
11/12 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3630,https://bina.az/items/3141230,333 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
150 m²
5/18 mərtəbə","Bakı, 11 aprel 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka var
3631,https://bina.az/items/3156467,153 000,AZN,Nərimanov r.,"2 otaqlı
78 m²
17/17 mərtəbə","Bakı, 14 aprel 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka var
3632,https://bina.az/items/2998849,530 000,AZN,Gənclik m.,"4 otaqlı
203 m²
7/14 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3633,https://bina.az/items/3225815.html,390 000,AZN,Nərimanov r.,"3 otaqlı
165 m²
15/16 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka var
3634,https://bina.az/items/3220968,400 000,AZN,Nərimanov r.,"4 otaqlı
185 m²
5/22 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka var
3635,https://bina.az/items/3367699,565 000,AZN,Gənclik m.,"4 otaqlı
355 m²
12/12 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka var
3636,https://bina.az/items/3367671,138 000,AZN,Dərnəgül m.,"2 otaqlı
62 m²
3/17 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka yoxdur
3637,https://bina.az/items/3367643,289 000,AZN,Dərnəgül m.,"3 otaqlı
109 m²
4/17 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka yoxdur
3638,https://bina.az/items/3215918,260 000,AZN,Nərimanov r.,"3 otaqlı
92 m²
6/8 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli deyil,Çıxarış var,İpoteka yoxdur
3639,https://bina.az/items/3321301,195 000,AZN,Nərimanov r.,"3 otaqlı
105 m²
6/17 mərtəbə","Bakı, 25 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka yoxdur
3640,https://bina.az/items/3291617,274 000,AZN,28 May m.,"5 otaqlı
240 m²
12/13 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka var
3641,https://bina.az/items/3367578,370 000,AZN,Nəriman Nərimanov m.,"4 otaqlı
154 m²
3/16 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka yoxdur
3642,https://bina.az/items/3367560,160 000,AZN,Gənclik m.,"2 otaqlı
58 m²
8/17 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka yoxdur
3643,https://bina.az/items/3367525,130 000,AZN,28 May m.,"1 otaqlı
57 m²
9/18 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış yoxdur,İpoteka yoxdur
3644,https://bina.az/items/3367508,310 000,AZN,Nəriman Nərimanov m.,"3 otaqlı
127 m²
6/16 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli deyil,Çıxarış yoxdur,İpoteka yoxdur
3645,https://bina.az/items/3367511,138 000,AZN,Nəriman Nərimanov m.,"2 otaqlı
62 m²
3/17 mərtəbə","Bakı, 24 mart 2023",16/04/2023 23:25,Təmirli,Çıxarış var,İpoteka yoxdur
